property_revision_id,case_count,property,property_label,property_description,author,repair_id_example,report_violation_type,changed_constraint_types,hash_before,hash_after,before_constraint_count,after_constraint_count
2437412687,9,P108,employer,person or organization for which the subject works or worked,Andre Engels,reform_Q6290537_P108_2437412687,"Value type Q|43229, Q|14623646, Q|16334295, Q|5, Q|95074, Q|327333, Q|1248784, Q|1002697, Q|102496, Q|13002315, Q|5446565, Q|35127, Q|783794, Q|10648343, Q|15632617, Q|11812394, Q|2659904, Q|15416, Q|16560, Q|24634210, Q|15911314, Q|2001305, Q|3152824, Q|56061, Q|11032, Q|1555508, Q|245016, Q|820477, Q|2385804, Q|13235160, Q|13226383, Q|6056746, Q|1474440, Q|22988604, Q|21070568, Q|167037, Q|2085381, Q|431289, Q|15265344",[],8f57ec6ac84b5b83e7938210b45343032c5e6154,e63d4c64338b2bd9c36a260f5756f78d691d9e0d,7,7
2446092572,9,P161,cast member,"actor in the subject production [use ""character role"" (P453) and/or ""name of the character role"" (P4633) as qualifiers] [use ""voice actor"" (P725) for voice-only role] - [use ""recorded participant"" (P11108) for non-fiction productions]",Lewis Hulbert,reform_Q124745260_P161_2446092572,"Value type Q|5, Q|26401003, Q|120544, Q|1141470, Q|18510489, Q|11664239, Q|95074, Q|215380, Q|216866",[],27efe2c238a6eee45d5d6f02db76490fd6d25590,4d3f53623e1d5a9372cda5dad1b5bab32148cb71,12,12
2439609481,8,P434,MusicBrainz artist ID,identifier for an artist in the MusicBrainz open music encyclopedia,Revi C.,reform_Q110270967_P434_2439609481,"Type Q|5, Q|16334295, Q|95074, Q|14514600, Q|2088357, Q|431289, Q|59755569, Q|87189273, Q|21070568, Q|24634210, Q|55155641",[],6aaef4c10a7dad74702c1f25ae4069cca5e13ccd,c05cecd7e93c005a95b408db95e8f0714897bf4c,17,17
1682463811,8,P242,locator map image,geographic map image which highlights the location of the subject within some larger entity,عُثمان,reform_Q4211237_P242_1682463811,"Type Q|2221906, Q|15221623, Q|56061, Q|484652, Q|1127126, Q|82794, Q|1190554, Q|8928, Q|52110228, Q|315, Q|3895768, Q|227936, Q|41710, Q|811979, Q|25295, Q|151885",[],d0acb3ef1ca8f81d862a9a5785d7c98c7782b750,3145a1b36a4b0d500e98964902b60ebb87d52762,6,6
2443872580,8,P373,Commons category,"name of the Wikimedia Commons category containing files related to this item (without the prefix ""Category:"")",Clemens Dulcis,reform_Q134774260_P373_2443872580,Commons link,[],847cc606259b0433da724dc728d5a1a47ae1647c,e5ff6f21e501dc868e71379e3a3627bbca239e66,6,6
2443999770,7,P1399,convicted of,crime a person or organization was convicted of,Pallor,reform_Q7412881_P1399_2443999770,Mandatory Qualifiers,[],e44744442fb6d0e5fe651cd7ba7f0363a08d1d25,f768a342feebc74b8fe530ae847548b7708af59e,8,8
2443310519,7,P2094,competition class,"official classification by a regulating body under which the subject (events, teams, participants, or equipment) qualifies for inclusion",Mitte27,reform_Q6596715_P2094_2443310519,"Type Q|13406554, Q|4438121, Q|768186, Q|1744559, Q|42889, Q|29048322, Q|1241356, Q|16510064, Q|16334295, Q|15229207, Q|18608583, Q|107285679, Q|46135307, Q|29791211, Q|137424753",[],e054bcd1226272b2c0a6a49a829d9fde160ba75f,30dbd2dbb202d34107cdea391b1a7a596cbfaf87,6,6
2440675178,7,P31,instance of,type to which this subject corresponds/belongs. Different from P279 (subclass of); for example: K2 is an instance of mountain; volcano is a subclass of mountain,Clemens Dulcis,reform_Q453346_P31_2440675178,None of,[],ce4232e77bc7d6290fc000803a238c5704d79301,a812be9148ef19ef44ea6a8a21b9f347000b2c31,197,197
2445451375,6,P269,IdRef ID,"identifier for authority control in the French collaborative library catalog (see also P1025). Format: 8 digits followed by a digit or ""X""",Epìdosis,reform_Q670268_P269_2445451375,Unique value,[],7f17d5cc98f01ab07a234a22ee9d14d51bb36af2,7001e5b91ee685cbf6467bb34973749c2e5258df,6,6
2436953325,6,P31,instance of,type to which this subject corresponds/belongs. Different from P279 (subclass of); for example: K2 is an instance of mountain; volcano is a subclass of mountain,Tokrkbot,reform_Q56279965_P31_2436953325,None of,[],f05c09c794215817aa2b794c67557405cbc8e889,ce4232e77bc7d6290fc000803a238c5704d79301,197,197
918467213,6,P6681,EUNIS ID for habitats,identifier for a habitats on the European Nature Information System website (EUNIS),Eihel,reform_Q61749733_P6681_918467213,Unique value,[],39a4f182dddf2672fd84ef61870394a9f50509dc,15d79ef262ff78bc0c14400fd5278242ee18436b,5,5
2442802452,6,P403,mouth of the watercourse,the body of water to which the watercourse drains,Vlk,reform_Q1431507_P403_2442802452,"Type Q|355304, Q|16338046, Q|24336031, Q|124714, Q|39816, Q|35666, Q|104347069, Q|285451, Q|15324, Q|337567, Q|187971, Q|16500104, Q|63565252",[],1eae5a89c1de92534f9fe810620210d2cac7c93f,36188fe72951315c87372c2b0c88051dd7ea3646,6,6
2440224137,5,P528,catalog code,"catalog name of an object, use with qualifier P972",Huntster,reform_Q11586656_P528_2440224137,Allowed qualifiers,[],97fe7632c066262241453db03f73a76ac244f9d1,16c6a18105c4ce0720851c2eb3ecf519e76271e0,5,5
2017868223,5,P1786,posthumous name,name given to a person after death (East Asia),Trường Mộc,reform_Q10771771_P1786_2017868223,Item P|21,[],012188cae46d7a4431f1edc7bc5486d47f802364,abf2ab13a2a8013a3b26108a28cac2a27385d854,8,8
2442743381,5,P2554,production designer,"person(s) responsible for overall aesthetic of the story of this motion picture, play, video game or similar; responsible for visual concept, producing interior, exterior, location, graphics, etc; deals with many and varied logistic related to this",Rémi sim,reform_Q4329111_P2554_2442743381,"Type Q|11424, Q|15416, Q|7889, Q|1983062, Q|35140",[],44656d6d5dc6096300f0beae84f434f65d1aa519,8dacca7be02f51e0e0e24c19c5af5a6fe13fc9fb,4,4
2313446717,5,P640,Léonore ID,identifier of a person in the Léonore database,Mbch331,reform_Q375814_P640_2313446717,Scope,[],c0ba60c1a4405bcadec42ae635a1cb92420110f0,b59dc677f5719e4088c2bfd0b02d669c53b06638,13,13
2443063061,5,P2596,culture,human culture or people (or several cultures) associated with this item,Pharos,reform_Q37287690_P2596_2443063061,Target required claim P|2341,[],6c0044e34fb138ef88f43e9f27678c51b60f7cce,d996610f84a449f5e6095bc27e3f5e0b4747199b,10,10
682814510,5,P644,genomic start,genomic starting coordinate of the biological sequence (e.g. a gene),KrBot,reform_Q23326203_P644_682814510,Unique value,"[""Q21528958"", ""Q53869507""]",fd197730e586961a387a16b4bf8878aa303c20ab,770eeff9a09361f9518b117a7aed9cd0ad4296d9,3,3
2442604045,5,P373,Commons category,"name of the Wikimedia Commons category containing files related to this item (without the prefix ""Category:"")",Like the windows,reform_Q48754158_P373_2442604045,Commons link,[],0b169af24e591bdd0ee72e9b6a399894100bd79e,847cc606259b0433da724dc728d5a1a47ae1647c,6,6
696601474,4,P4915,isocaudomer,"isocaudomer of the restriction restriction enzyme, which have the different recognition sequence but produces the same termini",MisterSynergy,reform_Q49933086_P4915_696601474,Symmetric,[],84faedc05af133cb22daaa2b8edbc2a2c84c063a,20cd52fff1c653d67342feabc663d8a7aaccf718,5,5
2444559414,4,P1329,phone number,"telephone number in standard format (RFC3966), without “tel:” prefix",JMMaok,reform_Q18402005_P1329_2444559414,"Type Q|43229, Q|5, Q|214995, Q|13226383, Q|56061, Q|11578774, Q|464980, Q|288514, Q|132241, Q|14897293, Q|11033, Q|1143785, Q|35127, Q|2221906",[],f237b86c87339a639a4bbb7042ca5c8a638f4db7,636d1d34da053149c081d56f20771512bb0c6633,7,7
2441340938,4,P1953,Discogs artist ID,identifier for a band or person in the Discogs database,Coagulans,reform_Q6836845_P1953_2441340938,Unique value,[],d8bc70e2be1ce269da6e0880e5ab9726d74d72f9,c62893db7cba8b8a838cd5eac2577f3138e65cdc,7,7
682814494,4,P645,genomic end,genomic ending coordinate of the biological sequence (e.g. a gene),KrBot,reform_Q20767049_P645_682814494,Unique value,"[""Q21528958"", ""Q53869507""]",fd197730e586961a387a16b4bf8878aa303c20ab,770eeff9a09361f9518b117a7aed9cd0ad4296d9,3,3
2443742934,4,P121,item operated,"equipment, installation or service operated by the subject",Olaf8940,reform_Q72501089_P121_2443742934,"Type Q|24229398, Q|14623646, Q|16334295, Q|1190554, Q|62934160, Q|7406919, Q|55006986, Q|13226383, Q|95074, Q|12737077, Q|340169, Q|1322323, Q|47311934, Q|268592, Q|7397, Q|3249551, Q|1656682",[],c2be11d60fb7ee23b1037146326d74f763458766,91f4dae117a3fb5af4ade635095e90c4ffc4a7b8,4,4
2439374304,4,P9918,Kallías ID,"identifier in Kallías, the catalog of the German Literature Archive Marbach (DLA Marbach)",Sabelöga,reform_Q19240458_P9918_2439374304,"Type Q|5, Q|43229, Q|732577, Q|17537576, Q|3331189, Q|47461344, Q|464980, Q|95074, Q|27096213",[],f144e9fcc6d39588c6803d32f9c03c42355e98b8,1b174670b4f9df2654f2eaff3d05fea1f4945b24,6,6
1854912995,4,P140,religion or worldview,"religion of a person, organization or religious building, or associated with this subject",Mormegil,reform_Q11413047_P140_1854912995,Values statistics,[],42cd235993d1b17882f095d2f662de95b68fc38e,6a46f694bf5f39072848590d728fafac04322de9,10,10
2442514149,4,P1417,Encyclopædia Britannica Online ID,identifier for an article in the online version of Encyclopædia Britannica,Clemens Dulcis,reform_Q5498159_P1417_2442514149,Unique value,[],7f8ac7385321d0a7b4f6c0ee54f178ef34c4489f,874880c4a09bd57ed5c6b0f1162206df2a61467c,10,10
2440979599,4,P30,continent,continent of which the subject is a part,Swpb,reform_Q606415_P30_2440979599,"Type Q|3895768, Q|74817647, Q|3694119, Q|2221906, Q|27096213",[],8328537e4a769418544a755f1c8677cbb252a9fb,7dcb651475ed7f2dac1e6855ea967a4cb6aa6dbc,8,8
2429133141,4,P12282,Deutsche Bahn station number,numeric identifier for train stations operated by Deutsche Bahn,Entbert,reform_Q80824811_P12282_2429133141,Items statistics,[],cf568c95b45cb294391d6ba61587ab73f267c38a,2b066891ca2f1797594284e19725e0a512885db8,8,8
2439262943,4,P1819,genealogics.org person ID,"identifier for a person at genealogics.org. Format: ""I"" followed by 8 digits",GZWDer,reform_Q75250245_P1819_2439262943,Item P|569,[],04e87b8ebf70eb57709354a1ed2be40c198bfaf1,c685f70e7639ab697c38c344d19a33ccea323a6a,8,8
2444653444,4,P407,language of work or name,"language associated with this creative work (such as books, shows, songs, broadcasts or websites) or a name (for persons use ""native language"" (P103) and ""languages spoken, written or signed"" (P1412))",Jerimee,reform_Q736040_P407_2444653444,One of,[],9cb824778bbfb38471d0e65c6e9100bacd2489f0,8db68258742604ec3093d8fead3fdd4c82e2a24b,21,21
2442912347,4,P2517,category for recipients of this award,link to Wikimedia category for recipients of this award,Clemens Dulcis,reform_Q16688035_P2517_2442912347,"Type Q|216353, Q|618779, Q|38033430, Q|107655869, Q|107467117",[],e6dcffe0b7d5f0baeda89acddd85faacc02c561c,c2b4fff6be93b6bc072701efb9765dbbeab50b30,11,11
2387473038,3,P5236,prime factor,one of the prime numbers that can be multiplied to give this number,GZWDer,reform_Q135514148_P5236_2387473038,Value type Q|49008,[],62f85bce25939cdc2321cd2a55f70c8ac56f2825,5010f0fa9be5d5a958f2c4a385c63467b7a0975f,10,9
2297581722,3,P8748,Rheinland-Pfälzische Personendatenbank (GND) ID,"static identifier (""Zitierlink"") of an entry in Rheinland-Pfälzische Personendatenbank (the ""recnums"" is not stable!)",Kolja21,reform_Q450675_P8748_2297581722,Format,[],5c95a8861bf74b34235a96de5e0a88be268d75bf,5cc9ccf118135357ba50676dc7f5bddd1d4f74c5,8,8
2406075130,3,P5043,number of abstentions,number of abstentions in a voting round of an election,C960657,reform_Q74596528_P5043_2406075130,Item P|541,[],675930ae8c5a409e0b84012e8ef92a975b63097a,c99c12a64dff227ef86b94a34fd3c19bc9eadaaa,8,8
2438088264,3,P710,participant,"person, group of people or organization (object) that actively takes/took part in an event or process (subject). Preferably qualify with ""object has role"" (P3831). Use P1923 for participants that are teams.",Einar Myre,reform_Q1980404_P710_2438088264,"Type Q|1190554, Q|14136353, Q|24336466, Q|170584, Q|54933017, Q|124964, Q|321839, Q|4539, Q|3249551, Q|500834, Q|13406554, Q|178651, Q|5, Q|16334295, Q|58778, Q|70990126, Q|24634210, Q|21191270, Q|718893, Q|53706",[],f46e315093b951edb7de4e6add897b21d6dae6df,ccb72590df61392e35f8f274464b81fd4a1fc5da,15,15
2444818722,3,P1753,list related to category,Wikimedia list equivalent to a Wikimedia category,Clemens Dulcis,reform_Q7211483_P1753_2444818722,Inverse,[],eca87051cb54f66af4b9f86e887a2ea2711125e5,c3d24c35bf0405e95e1e61dc12f57b8146a87504,10,10
2430704166,3,P1025,SUDOC editions,identifier in the French union catalog (see also P269),Thomas Kerboul (BGE),reform_Q121816210_P1025_2430704166,"Type Q|3331189, Q|732577, Q|482994, Q|2217301, Q|1266946",[],5e2093b876253c2c8f6077d2a7ae1b54349a19f0,cb91d13ae5edfd1efa234592de57449467c9b275,7,7
2443323978,3,P10112,Australian Statistical Geography 2021 ID,identifier of a geographic region defined in the Australian Statistical Geography Standard 2021,Numbermaniac,reform_Q55772006_P10112_2443323978,Item P|1566,[],d7bd8bc903ca03a7f3b5a06fd3ecc68535ee59fd,544f02eb1ef7a09d5c8ff9f5c3692aafe2e9795c,12,12
2435927232,3,P4969,derivative work,"new work of art (film, book, software, etc.) derived from major part of this work",Trade,reform_Q17243_P4969_2435927232,Inverse,[],068118b0b02e8854ee54a1f3bb75df62a2e858cc,299ae3d11d3719afbe8480654eb40a568a11f3df,6,6
2445358570,3,P179,part of the series,series which contains the subject,Clemens Dulcis,reform_Q27016862_P179_2445358570,"Type Q|386724, Q|27968055, Q|811704, Q|15900616, Q|42889, Q|1238720, Q|853614, Q|2031291, Q|24992028, Q|1656682, Q|1850364, Q|116779426, Q|1046315, Q|104536121, Q|1777515, Q|2376564, Q|28869365, Q|21995230, Q|42848, Q|11032, Q|1229765",[],0a0324197eb07ad7983405cb72b991a5997520a4,75aef94efdbb1c8b9c43a6d5808ad70ee801124f,12,12
2443323717,3,P4093,Australian Statistical Geography 2016 ID,Identifier of a geographic region defined in the Australian Statistical Geography Standard 2016,Numbermaniac,reform_Q5356160_P4093_2443323717,Item P|1566,[],65b910168a47b6c5394c31d2c55149894575c0f3,4d041a57bf1c0a11c132ff191988a422907e50d5,10,10
2445503718,3,P9743,Podchaser creator ID,identifier of a person in the Podchaser database (not PCID),Ontogon,reform_Q23020745_P9743_2445503718,Single value,[],003b011d6bcbe93b542f593e4cc2d4ab89e715fd,fd5c446b7a7d965978dd59b3f650fdeac865e5b0,7,7
696618121,2,P731,Litholex ID,identifier in the Lithostratigraphic database of Germany maintained by the BGR,MisterSynergy,reform_Q2169094_P731_696618121,Item P|P30,[],25153ca0e50d913ac3338305e61efbc5c612e2d0,b20347cd8c1d774150a4c8ee67e7cd0fffd71592,7,7
2442896422,2,P485,archives at,the institution holding the subject's archives,Circeus,reform_Q336977_P485_2442896422,"Value type Q|43229, Q|5, Q|178706",[],99b49c44f1a2bce8859352d427a348e4af498f83,2c49eac65f53687cfb7d44bb180b3a1a65720114,5,5
2440100284,2,P7212,LyricsTranslate ID,identifier on LyricsTranslate,عُثمان,reform_Q77972345_P7212_2440100284,"Type Q|5, Q|215380, Q|7302866, Q|17537576, Q|2088357, Q|10648343, Q|188451, Q|106537557",[],88aff2bbfc71070574243ee30005c06b2f66bca4,da830946b6b880cf2778ee596c4fe1d22a0e3c51,8,8
696618469,2,P660,EC enzyme classification,the Enzyme Commission (EC)-based accepted name of any enzyme classifications of the protein or RNA molecule,MisterSynergy,reform_Q17710207_P660_696618469,Type Q|Q422649,[],39f837e11ab918a46639856f8a2ed7749cd7d854,4eec503d4342ad057650590b6c5f101e04c90af9,5,5
2440210656,2,P8814,WordNet 3.1 Synset ID,Synset identifier in Princeton’s WordNet Version 3.1,Carnby,reform_Q17136481_P8814_2440210656,Unique value,[],f24a134702b0cf9d29137210a3cb8573e93d9b0e,d7b5bfd2ba83e8aee0c9cfa1b968c516ef2bdeeb,5,5
699956066,2,P886,Lexicon istoric retic ID,"identifier in the Lexicon istoric retic (LIR), Romansh variant of Historical Dictionary of Switzerland",Tom.Reding,reform_Q669218_P886_699956066,Unique value,[],e8febd030de6b992a4bb7f89509e88da1bc9159d,f0cc0372212eb696e2cd6daa64bf15457d38c56f,3,3
2344581897,2,P3628,British History Online VCH ID,"identifier of a place, in the British History Online digitisation of the Victoria County History",Peter James,reform_Q5482986_P3628_2344581897,Format,[],16e6949a24bb5cdc324e280c257cbd0fcc145079,fdb853d19bfe6ad54ebc4b9190efdd40610f5af9,4,4
2250979466,2,P1782,courtesy name,"name bestowed upon a person at adulthood in addition to one's given name, mostly in East Asia",RVA2869,reform_Q20689183_P1782_2250979466,Label in ja language,[],db66f155f284d28ced699111ae77f5acd63cae98,441c7855bef31cda6009fb200b499e96c6f260bb,9,10
696618495,2,P656,RefSeq,qualifier to specify Reference Sequence identifier for the Protein and RNA (either p637 or p639),MisterSynergy,reform_Q14358793_P656_696618495,Qualifier,[],f50fe97e93536c0c98d84327fc41ee099ab88d82,45244b5c8e8ed95ea6455c11ae0e0c9915805146,3,3
696612069,2,P1227,astronomical filter,passband used to isolate particular sections of the electromagnetic spectrum,MisterSynergy,reform_Q22676378_P1227_696612069,Qualifier,[],3cd8c92d7323ddf3d8ce581b0dc287ca0a305469,d0d8dd5a45ec6cee4e913ceb7e8d9f67bcf028e2,4,4
2433393062,2,P1770,Romania LMI code,identifier in 'Lista monumentelor istorice din România' (Romanian heritage sites),DnaX,reform_Q832870_P1770_2433393062,Item P|31,[],9f4c3b76ee49c3ccbe7017eec4c8dff3e1a91204,b3a848970c946353421ae4a0780ca5353f1259cd,10,11
1658438802,2,P10804,X list ID,identifier of a list of accounts on Twitter,Wd-Ryan,reform_Q81068910_P10804_1658438802,Unique value,[],3da46924ee89c003843b6dd2e361a20af2dd4f97,04f7d94234bd33350bf1d7284569c9e0858d316d,5,5
2437400906,2,P1435,heritage designation,heritage designation of a cultural or natural site,JAn Dudík,reform_Q4056676_P1435_2437400906,Item P|31,[],6ca77b5609c0da7a9915c19525f1f25d5cc09a94,2f6b4ad23a4d7bc965990223c9f162f3906f98de,9,9
2438810266,2,P4945,download URL,URL which can be used to download a work,Eurohunter,reform_Q105336231_P4945_2438810266,Type Q|386724,[],3fe081598bd314d0ddae280a5786d3212a7c56c5,9705da1767e183dcb1c9bb1d6d0875e353872540,5,5
696602774,2,P4267,Landtag of Liechtenstein ID,identifier of a member of the Landtag of Liechtenstein,MisterSynergy,reform_Q28871877_P4267_696602774,Item P|P27,[],7fe1eb49c7fff3fc0a553ff9d8e5eeb174b8e72b,083dc5d5f6bf2ba08c2dae1e471daa141e7f0f68,7,7
2441000798,2,P2534,defining formula,mathematical formula representing a theorem or law,Swpb,reform_Q130901_P2534_2441000798,Item P|7235,[],7186e131b564b7c502df5ebebfa527765e13ee13,f50a7da29f58ef236325cfebd2f9189b626ba3b1,7,7
696617618,2,P862,Operational Requirement of the UK Air Ministry,specification for future military aircraft by the UK Air Ministry,MisterSynergy,reform_Q29190_P862_696617618,Type Q|Q216916,[],f2bcbd7697f8a2816afb9e8394f95566c945dccf,9e64e0b0eb5f4998073995dd82f1779f0694285b,4,4
2444685737,2,P6218,Genius ID,"identifier for a song, musical composition, written work, discography, list and other on Genius",Eurohunter,reform_Q113990783_P6218_2444685737,Conflicts with P|31,[],7b4c2f8f1ec3d69a8da25251af0eb14535b2fad4,4108891a3ecf41dfaddef5afbf6805855a5a5c95,6,7
2447811861,2,P17,country,sovereign state that this item is in (not to be used for human beings),RVA2869,reform_Q7261_P17_2447811861,Target required claim P|30,[],5ef7d89649c9ff90fe1a52368496e645eacec34b,5eef3cb67bd28dfec8f65f1381331c4859d95abb,48,48
2437928200,2,P669,located on street,"street, road, square, or trail, where the item is located. To add the number, use Property:P670 ""house number"" as qualifier. Use property P6375 ""street address"", if there is no item for the street",Ben Skála,reform_Q6465160_P669_2437928200,"Value type Q|83620, Q|79007, Q|34442, Q|269949, Q|18948595, Q|174782, Q|1251403, Q|111415237, Q|1761572, Q|2126794",[],5ee7b495a036e56142989b4949e719331db14df0,d9e35fc1fc7142000da6023d616a0717904e6ff7,5,5
2438017318,1,P963,streaming media URL,URL where the subject's media stream exists,Trade,reform_Q5910006_P963_2438017318,Mandatory Qualifiers,"[""Q21502838""]",ad1e4849a9819ce84956d5273290dcd6c9c385cc,277c13d9160742f11722ec7e770624912e579d12,4,5
696617454,1,P917,GRAU index,index of Russian (and Soviet) weapons and rockets,MisterSynergy,reform_Q1299641_P917_696617454,Unique value,[],df899993233d475ab9c46abd17e903de82804ae8,e40d3a82e1df9942c2235d554b6dc78284f19cb0,4,4
996421564,1,P7157,The Top Tens ID,item's ID on The Top Tens website,Trade,reform_Q494357_P7157_996421564,Unique value,[],3dcc3a781e251ac3b4ca53d3de23849bfd16d15b,d0a44d468f6f018ba0702aa3fb2f39571c0bf459,3,3
696610240,1,P1929,ClinVar Variation ID,identifier in the ClinVar database for human genomic variation,MisterSynergy,reform_Q19888172_P1929_696610240,Format,[],62e8232d15076d5313c2d9a51e5805d5bd67a4e2,1e3a9456059b3aafdd60a4f2157d9cd744d658f3,4,4
662198517,1,P2411,Artsy gene,"generalization of artwork type, technique, material, genre, movement, etc. from artsy.net",Manu1400,reform_Q7004896_P2411_662198517,Item P|P1014,[],9a5f1347fb0d6ae3916bd9678350f1fd502c5a48,21c366c537f966accecff747619f5f10cafbcf54,3,3
696618476,1,P659,genomic assembly,specifies the genome assembly on which the feature is placed,MisterSynergy,reform_Q20950174_P659_696618476,Qualifier,[],211a5240153b3f9a678ecd12c7e07e55896885c4,e3ebe11b794a95e3f9acbfb1a5ba107ecc78697f,2,2
696611014,1,P1642,acquisition transaction,how the player was acquired; qualifier for P54 (member of sports team),MisterSynergy,reform_Q44341414_P1642_696611014,Qualifier,[],211a5240153b3f9a678ecd12c7e07e55896885c4,e3ebe11b794a95e3f9acbfb1a5ba107ecc78697f,2,2
696612314,1,P1129,national team appearances,total number of games officially played by a sportsman for national team,MisterSynergy,reform_Q16020996_P1129_696612314,Qualifier,[],9586ad46e6254f878d7e6db52653b24e2c50a876,5b640906270b2005e2d2b531bf3481e48d5f9ed7,7,7
696608430,1,P2374,natural abundance,"relative proportion of an isotope as found in nature (Earth's crust, or other location with qualifiers)",MisterSynergy,reform_Q533498_P2374_696608430,Units,[],20633ea56053f8f6c6384a05a50db9f4f3d7a1c6,e7462e5a0438cf9e4e82cea516d0b2a734048c03,6,6
696610230,1,P1930,DSM-5 (identifier),identifier for a mental disorder in the 5th edition of Diagnostic and Statistical Manual of Mental Disorders,MisterSynergy,reform_Q17104923_P1930_696610230,Unique value,[],27304173eefd26265c337073340ea9a5b3312e41,602fb00163576434409ef878b19bac342eb41b33,4,4
2447506871,1,P8445,Our Campaigns candidate ID,identifier of a candidate in the Our Campaigns political candidate database,Animalparty,reform_Q837716_P8445_2447506871,Type Q|5,"[""Q21503247""]",ee587f677eb1a3d4bce6aafbf4ecbbc868b6fa85,66fb6a24ab927b39ce6dc579755ae9ecb54f7287,7,6
696604680,1,P3514,U.S. National Geodetic Survey ID,Identifier for a place by the U.S. National Geodetic Survey,MisterSynergy,reform_Q3526050_P3514_696604680,Format,[],963be5f63c4022e0851fa794f5f2857b39dc35c0,95b2f32dc05e546c022f4be8073ae93b581bf3be,4,4
696602446,1,P4425,mtDNA haplogroup,mitochondrial DNA haplogroup of a person or organism,MisterSynergy,reform_Q38452029_P4425_696602446,Value type Q|Q42262065,[],0d5e9c0fe2a783c3ddbb4a27e803ef8ed5ae98ab,14a638902c1a83eca086918bb19d6cb677714497,3,3
696608822,1,P2297,employment by economic sector,employment divided by sector,MisterSynergy,reform_Q9899_P2297_696608822,Units,[],390e77bd946c0c21b2ac3e453b962065f192f5c6,d00fb9811ef07fa84798bc553a68362bb3e961e3,4,4
696607400,1,P2717,no-observed-adverse-effect level,"greatest concentration or amount of a substance, found by experiment or observation, which causes no detectable adverse alteration of morphology, functional capacity, growth, development, or life span of the target organism under defined conditions of exposure",MisterSynergy,reform_Q407768_P2717_696607400,Units,[],b97ad7dea31d4ed42f80b92e0aef2abc03db51f5,23ae47d95c0a7c6eaac7ca3c55154f745c35f127,5,5
696609154,1,P2231,explosive velocity,detonating velocity is explosively measured,MisterSynergy,reform_Q413940_P2231_696609154,Mandatory Qualifiers,[],bcb63409e6225d4c47fee3867be315a7406bb881,e039b273ce466ecd39b11bd71fe415a3a1707b3b,4,4
2443162511,1,P1019,web feed URL,"news feed (RSS, Atom, etc.) of this person/organisation/project",Wd-Ryan,reform_Q80729951_P1019_2443162511,Allowed qualifiers,[],8e5c45c7db053a4a60485408fdfc60e548adabfe,1a7aa391bc68f3dfcf99a2319241c899e388295e,5,5
696612332,1,P1126,isospin quantum number,characteristic property of any particle,MisterSynergy,reform_Q424134_P1126_696612332,Item P|P1127,[],ede9743858b0280bf630547a6ef77e939b7adf97,3c9764859183e3bc0ebbf78ae2df263a5ce485d6,5,5
696601643,1,P4866,REBASE Enzyme Number,ID in REBASE (Restriction Enzyme Database),MisterSynergy,reform_Q49815542_P4866_696601643,Unique value,[],0c6894c33808e43db305ac6d55f1aec969bf9da6,fadc01a02b68826671c0897391ff329efe3c79f9,5,5
2444603442,1,P1303,instrument,musical instrument that a person plays or teaches or used in a music occupation,Coagulans,reform_Q2090483_P1303_2444603442,One of,[],13f40b277f6195e4dd6375ee215e43863b018ec5,4a428b0fb2a3f4f959c330c017d4be7009aac713,7,7
696609703,1,P2136,total imports,amount of goods and services bought from other countries,MisterSynergy,reform_Q1788657_P2136_696609703,Type Q|Q56061,[],d1231de6a0cffdfae77558d3fa926f3479a1cedd,8d3bc1977ee705ac175483738a48b3aeea78864e,5,5
696602063,1,P4654,partition type identifier,string that contains the identifier of a partition type specified in a partition table,MisterSynergy,reform_Q306233_P4654_696602063,Type Q|Q174989,[],01050cc0dfe8913a0c1fca51cba0f1d6968d910e,0f25a001034b1c92a392b93b1b58a4e09b84ac14,6,6
696632814,1,P3406,Saccharomyces Genome Database ID,identifier for a genetic element in the Saccharomyces Genome Database,MisterSynergy,reform_Q7294623_P3406_696632814,Item P|P703,[],863e5a1011497975ebbd663bdcc945d79f92fe46,7e56ad76538070fa0ecbe809345287d5edbc7af5,4,4
2438975304,1,P2877,SureChEMBL ID,the chemical compound identifier for the EBI SureChEMBL 'chemical compounds in patents' database,Wostr,reform_Q413471_P2877_2438975304,Single value,[],32c7b5c7444e03defeaf44d5a32dc6f0a79c3f86,f5405b49b65b7934fd9e137ef8f147af068f2bf5,5,5
2443789663,1,P3179,territory overlaps,part or all of the area associated with (this) entity overlaps part or all of the area associated with that entity,Pharos,reform_Q430267_P3179_2443789663,Symmetric,[],d55a866c9b144dd7106f4262e90a3db4443d2d46,786719f4a2f4619944d19b700e3f66f7bb93a639,5,5
2445531545,1,P1083,maximum capacity,number of people allowed for a venue or vehicle,Back ache,reform_Q48940696_P1083_2445531545,"Type Q|811979, Q|42889, Q|15720793, Q|20871196, Q|811430, Q|1875621, Q|132241, Q|2800000, Q|17350442, Q|88985865, Q|29048322, Q|13226383",[],56d9cf1be2bcf86118a50d1be39eab444bf08a65,501cc4e68324c22405fab193b4263e927fa552a6,9,9
696606778,1,P2931,Encyclopedia of Triangle Centers ID,"identifier for triangle centers used in the Encyclopedia of Triangle Centers, founded by Clark Kimberling",MisterSynergy,reform_Q18206223_P2931_696606778,Type Q|Q778806,[],d3075be39774c64533a148d2ca05319a7308e8e6,61eae23fc87198820a8452fb83a4b90a5ae4d1ff,5,5
