case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,main_score,diagnostic_only,popularity_bucket,constraint_family,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
repair_Q67192867_2086453916,Q67192867,P3795,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q19474404,repair_target.new_value,literal,"[""glecor""]",format_normalization,,,,ABOX::Q67192867::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q8963433_2309428741,Q8963433,P5838,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,literal,"[""FF6J01""]",external_by_elimination,,,,ABOX::Q8963433::P5838,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135504124_2404098581,Q135504124,P5236,A_BOX,TypeB,LOCAL_FOCUS_QID,high,TypeB_LOCAL_FOCUS_QID,main_ic_g_local_focus_qid,True,False,tail,Q21503250,repair_target.new_value,qid,"[""Q135504124""]",local_match,id_exact,FOCUS_QID,,ABOX::Q135504124::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q575874_2445923132,Q575874,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,head,Q21502838,repair_target.new_value,literal,"[""Didymiaceae""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q575874::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135499095_2404099124,Q135499095,P5236,A_BOX,TypeB,LOCAL_FOCUS_QID,high,TypeB_LOCAL_FOCUS_QID,main_ic_g_local_focus_qid,True,False,mid,Q21503250,repair_target.new_value,qid,"[""Q135499095""]",local_match,id_exact,FOCUS_QID,,ABOX::Q135499095::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q28606688_P910_2444366220,Q28606688,P910,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,True,False,tail,Q52060874,none_expected,none_expected,[],,,,TBOX::P910::2444366220,TBOX::P910::2444366220,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q41286795_2441933756,Q41286795,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q87195557"", ""Q17129531"", ""Q102145078"", ""Q90182471"", ""Q89341552"", ""...(+3)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q41286795::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q321749_2444524922,Q321749,P227,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,head,Q52004125,repair_target.new_value,literal,"[""6014425-7""]",local_selection_confirmed,literal_exact,FOCUS_NON_TARGET_PROPERTY_TEXT,,ABOX::Q321749::P227,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q119112_2442434378,Q119112,P7902,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,head,Q52004125,repair_target.new_value,numeric,"[""119371456""]",local_selection_confirmed,literal_exact,FOCUS_NON_TARGET_PROPERTY_TEXT,,ABOX::Q119112::P7902,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27280905_2424811351,Q27280905,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""3683272"", ""29617021""]",external_by_elimination,,,,ABOX::Q27280905::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27107545_2425741998,Q27107545,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""21088422"", ""13592134""]",external_by_elimination,,,,ABOX::Q27107545::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82081964_2425481690,Q82081964,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""190428""]",format_normalization,,,,ABOX::Q82081964::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q11724997_2445332870,Q11724997,P184,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q11181530""]",external_by_elimination,,,,ABOX::Q11724997::P184,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3617809_2441932428,Q3617809,P734,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q21503250,repair_target.new_value,qid,"[""Q63116520""]",external_by_elimination,,,,ABOX::Q3617809::P734,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100541319_1295689984,Q100541319,P8726,A_BOX,TypeC,UNKNOWN_MULTIPLICITY_ARTIFACT,low,TypeC_UNKNOWN_MULTIPLICITY_ARTIFACT,diagnostic_ic_u,False,True,tail,Q21502404,repair_target.new_value,literal,"[""2015/si/385/made""]",unknown_multiplicity_artifact,,,,ABOX::Q100541319::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q136750874_2429986390,Q136750874,P662,A_BOX,TypeC,UNKNOWN_SELECTION_AMBIGUOUS,low,TypeC_UNKNOWN_SELECTION_AMBIGUOUS,diagnostic_ic_u,False,True,tail,Q21502404,repair_target.new_value,numeric,"[""131954322"", ""135627718"", ""154723801"", ""154725694"", ""172677304""]",unknown_selection_ambiguous,literal_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_LITERAL,,ABOX::Q136750874::P662,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q72484825_2425408699,Q72484825,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""134326""]",rule_deterministic,,,,ABOX::Q72484825::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q99870964_2444734107,Q99870964,P749,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,tail,Q21503250,repair_target.new_value,qid,"[""Q27346385""]",external_by_elimination,,,,ABOX::Q99870964::P749,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q15142894_P31_2440675178,Q15142894,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,True,False,mid,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2440675178,TBOX::P31::2440675178,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q44554219_2447217691,Q44554219,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q42739028"", ""Q11591785"", ""Q117252006"", ""Q44685820"", ""Q116792644"", ""...(+6)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q44554219::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q415024_2425330731,Q415024,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,head,Q21502404,repair_target.new_value,numeric,"[""27981""]",format_normalization,,,,ABOX::Q415024::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2060696_2425219743,Q2060696,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,head,Q21502404,repair_target.new_value,numeric,"[""4708""]",format_normalization,,,,ABOX::Q2060696::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q80476774_P12496_2441161838,Q80476774,P12496,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,True,False,mid,Q19474404,none_expected,none_expected,[],,,,TBOX::P12496::2441161838,TBOX::P12496::2441161838,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q106814418_P1346_1577277439,Q106814418,P1346,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,True,False,tail,Q21503250,none_expected,none_expected,[],,,,TBOX::P1346::1577277439,TBOX::P1346::1577277439,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7395508_2446370905,Q7395508,P154,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q21502838,none_expected,none_expected,[],delete_refined,,,,ABOX::Q7395508::P154,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q53222835_2447218429,Q53222835,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q42739028"", ""Q11591785"", ""Q117252025""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q53222835::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1193791_2430051362,Q1193791,P2833,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q1193791::P2833,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q215524_2422268373,Q215524,P6671,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q215524::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q136338282_2443310307,Q136338282,P22,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,tail,Q21502838,repair_target.new_value,qid,"[""Q2646258""]",external_by_elimination,,,,ABOX::Q136338282::P22,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1509115_2297181722,Q1509115,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q1509115::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q61612369_2444763348,Q61612369,P225,A_BOX,TypeA,MULTIPLICITY_NORMALIZATION,high,TypeA_MULTIPLICITY_NORMALIZATION,main_ic_l_multiplicity_normalization,True,False,head,Q21502838,repair_target.new_value,literal,"[""Oncorhynchus clarkii virginalis""]",multiplicity_normalization,,,,ABOX::Q61612369::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27163854_2425080233,Q27163854,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""31060198"", ""9904268""]",external_by_elimination,,,,ABOX::Q27163854::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135502640_2388900837,Q135502640,P5236,A_BOX,TypeC,UNKNOWN_SELECTION_AMBIGUOUS,low,TypeC_UNKNOWN_SELECTION_AMBIGUOUS,diagnostic_ic_u,False,True,tail,Q21503250,repair_target.new_value,qid,"[""Q200"", ""Q201""]",unknown_selection_ambiguous,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q135502640::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q512428_2422742156,Q512428,P6671,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q512428::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q90353730_2441305196,Q90353730,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q90353730::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q95967818_2441306184,Q95967818,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,tail,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q95967818::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2332808_2309914266,Q2332808,P5838,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,literal,"[""FFJJ01""]",external_by_elimination,,,,ABOX::Q2332808::P5838,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2591227_2440580371,Q2591227,P227,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q52004125,repair_target.new_value,numeric,"[""1190610213""]",local_selection_confirmed,literal_exact,FOCUS_NON_TARGET_PROPERTY_TEXT,,ABOX::Q2591227::P227,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82879158_2439207149,Q82879158,P734,A_BOX,TypeC,UNKNOWN_SELECTION_AMBIGUOUS,low,TypeC_UNKNOWN_SELECTION_AMBIGUOUS,diagnostic_ic_u,False,True,tail,Q21503250,repair_target.new_value,qid,"[""Q1670164""]",unknown_selection_ambiguous,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q82879158::P734,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15359_2443679501,Q15359,P1313,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,qid,"[""Q28485026""]",external_by_elimination,,,,ABOX::Q15359::P1313,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4151509_2440872063,Q4151509,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,head,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4151509::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q16688035_P2517_2442912347,Q16688035,P2517,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,True,False,tail,Q21502838,none_expected,none_expected,[],,,,TBOX::P2517::2442912347,TBOX::P2517::2442912347,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q92285687_2444849890,Q92285687,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,head,Q21502838,repair_target.new_value,literal,"[""Leontocebus nigrifrons""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q92285687::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137375874_2442357718,Q137375874,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Nabila Idris""]",local_match,literal_exact,FOCUS_LABEL,,ABOX::Q137375874::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135507014_2388932488,Q135507014,P5236,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q21503250,repair_target.new_value,qid,"[""Q200"", ""Q859303""]",external_by_elimination,,,,ABOX::Q135507014::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55681948_2297183181,Q55681948,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,mid,Q52004125,repair_target.new_value,numeric,"[""1051150027""]",format_value_pruning,,,,ABOX::Q55681948::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123256793_2166719508,Q123256793,P6425,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123256793::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4545128_2442078917,Q4545128,P212,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,mid,Q21502410,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4545128::P212,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7305306_2442871123,Q7305306,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,head,Q21502838,repair_target.new_value,literal,"[""Pseudophycis bachus""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q7305306::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q97689673_2441306589,Q97689673,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,tail,Q52004125,repair_target.new_value,qid,"[""Q20087949"", ""Q3061675""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q97689673::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q19698037_2441300303,Q19698037,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q19698037::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42105171_2439944167,Q42105171,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q56810336"", ""Q115280707"", ""Q56786969"", ""Q87836927""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q42105171::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27284218_2424863137,Q27284218,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""48542"", ""7193099""]",external_by_elimination,,,,ABOX::Q27284218::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q107546502_2444908123,Q107546502,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,tail,Q21502838,repair_target.new_value,literal,"[""Candida prunicola""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q107546502::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q220857_2422274946,Q220857,P6671,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q220857::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q11330209_2445317178,Q11330209,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Daphniphyllum teijsmannii""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q11330209::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q106359079_2443408133,Q106359079,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q52004125,repair_target.new_value,qid,"[""Q28828105"", ""Q58476347"", ""Q57948604"", ""Q29306140"", ""Q87007111"", ""...(+79)""]",external_by_elimination,,,,ABOX::Q106359079::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15489283_2086442287,Q15489283,P3795,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q19474404,repair_target.new_value,literal,"[""CUSKOT""]",format_normalization,,,,ABOX::Q15489283::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4908168_2440166740,Q4908168,P39,A_BOX,TypeC,UNKNOWN_MULTIPLICITY_ARTIFACT,low,TypeC_UNKNOWN_MULTIPLICITY_ARTIFACT,diagnostic_ic_u,False,True,head,Q21503250,repair_target.new_value,qid,"[""Q15964890"", ""Q16933914"", ""Q56063852"", ""Q3253693"", ""Q109283894"", ""...(+2)""]",unknown_multiplicity_artifact,,,,ABOX::Q4908168::P39,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1730530_2297189465,Q1730530,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,mid,Q52004125,repair_target.new_value,numeric,"[""116245123""]",format_value_pruning,,,,ABOX::Q1730530::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2889467_2441312395,Q2889467,P31,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,tail,Q21510851,repair_target.new_value,qid,"[""Q1573906""]",external_by_elimination,,,,ABOX::Q2889467::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55681957_2297169871,Q55681957,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q55681957::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
