case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,main_score,diagnostic_only,popularity_bucket,constraint_family,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
repair_Q277038_2443583245,Q277038,P9979,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q277038::P9979,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q63901393_2333549255,Q63901393,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q63901393::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q109563704_2442329832,Q109563704,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q109563704::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q11084_2443681378,Q11084,P1313,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q109563825""]",external_by_elimination,,,,ABOX::Q11084::P1313,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q54239512_2446942634,Q54239512,P2860,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,mid,Q21510864,none_expected,none_expected,[],delete_refined,,,,ABOX::Q54239512::P2860,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27261912_2425248992,Q27261912,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""30946630"", ""8672200""]",external_by_elimination,,,,ABOX::Q27261912::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1626095_2422742838,Q1626095,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q1626095::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q12403185_2332801093,Q12403185,P3959,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q21502404,repair_target.new_value,numeric,"[""990027203980205171""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q12403185::P3959,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q21794_2422267212,Q21794,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q21794::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82082840_2425481872,Q82082840,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""98918""]",external_by_elimination,,,,ABOX::Q82082840::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q70991_2297178124,Q70991,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q52004125,repair_target.new_value,numeric,"[""118550993""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q70991::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100537126_1295671742,Q100537126,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2007/si/538/made""]",external_by_elimination,,,,ABOX::Q100537126::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q51135103_2446942223,Q51135103,P2860,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,medium,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21510864,repair_target.new_value,qid,"[""Q45215753"", ""Q51501779"", ""Q51515111"", ""Q51452317"", ""Q49161058"", ""...(+31)""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q51135103::P2860,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q29293095_2297167030,Q29293095,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,numeric,"[""1129545377""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q29293095::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q531170_2422254682,Q531170,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q531170::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q28606688_P910_2444366220,Q28606688,P910,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q52060874,none_expected,none_expected,[],,,,TBOX::P910::2444366220,TBOX::P910::2444366220,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q41286795_2441933756,Q41286795,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q87195557"", ""Q17129531"", ""Q102145078"", ""Q90182471"", ""Q89341552"", ""...(+3)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q41286795::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q592711_2297174983,Q592711,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,numeric,"[""118674560""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q592711::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123256614_2166547744,Q123256614,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123256614::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q63897996_2333533445,Q63897996,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q63897996::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27280905_2424811351,Q27280905,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""3683272"", ""29617021""]",external_by_elimination,,,,ABOX::Q27280905::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27107545_2425741998,Q27107545,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""21088422"", ""13592134""]",external_by_elimination,,,,ABOX::Q27107545::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q67156724_2333802582,Q67156724,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,tail,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q67156724::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q46112087_2447344823,Q46112087,P921,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,medium,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21503250,repair_target.new_value,qid,"[""Q74585579"", ""Q28692637"", ""Q4932206"", ""Q69944863""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q46112087::P921,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q11724997_2445332870,Q11724997,P184,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q11181530""]",external_by_elimination,,,,ABOX::Q11724997::P184,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3617809_2441932428,Q3617809,P734,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21503250,repair_target.new_value,qid,"[""Q63116520""]",external_by_elimination,,,,ABOX::Q3617809::P734,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3704154_2442823834,Q3704154,P6802,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21510852,none_expected,none_expected,[],delete_refined,,,,ABOX::Q3704154::P6802,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82025803_2425469284,Q82025803,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""407967""]",external_by_elimination,,,,ABOX::Q82025803::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q99870964_2444734107,Q99870964,P749,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21503250,repair_target.new_value,qid,"[""Q27346385""]",external_by_elimination,,,,ABOX::Q99870964::P749,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q15142894_P31_2440675178,Q15142894,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2440675178,TBOX::P31::2440675178,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135505531_2404101446,Q135505531,P5236,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21503250,repair_target.new_value,qid,"[""Q135505531""]",external_by_elimination,,,,ABOX::Q135505531::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q44554219_2447217691,Q44554219,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q42739028"", ""Q11591785"", ""Q117252006"", ""Q44685820"", ""Q116792644"", ""...(+6)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q44554219::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135530368_2404098787,Q135530368,P5236,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21503250,repair_target.new_value,qid,"[""Q135530368""]",external_by_elimination,,,,ABOX::Q135530368::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q936104_2422275166,Q936104,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q936104::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4282418_2441758504,Q4282418,P421,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q6723"", ""Q6760""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q4282418::P421,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q80476774_P12496_2441161838,Q80476774,P12496,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q19474404,none_expected,none_expected,[],,,,TBOX::P12496::2441161838,TBOX::P12496::2441161838,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q128158_2422270155,Q128158,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q128158::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q106814418_P1346_1577277439,Q106814418,P1346,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21503250,none_expected,none_expected,[],,,,TBOX::P1346::1577277439,TBOX::P1346::1577277439,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q107722312_2446359437,Q107722312,P225,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q21502838,repair_target.new_value,literal,"[""Helicoön dendroides""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q107722312::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q60675638_2441754173,Q60675638,P27,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,tail,Q21510865,repair_target.new_value,qid,"[""Q148""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q60675638::P27,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q53222835_2447218429,Q53222835,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q42739028"", ""Q11591785"", ""Q117252025""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q53222835::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q414754_2425330560,Q414754,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""109514""]",external_by_elimination,,,,ABOX::Q414754::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q124745260_P161_2446092572,Q124745260,P161,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q21502838,none_expected,none_expected,[],,,,TBOX::P161::2446092572,TBOX::P161::2446092572,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q117808756_P12379_2356114887,Q117808756,P12379,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21502404,none_expected,none_expected,[],,,,TBOX::P12379::2356114887,TBOX::P12379::2356114887,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q73066_2297191704,Q73066,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q52004125,repair_target.new_value,numeric,"[""116643765""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q73066::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q1957463_P691_2445073477,Q1957463,P691,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21502404,none_expected,none_expected,[],,,,TBOX::P691::2445073477,TBOX::P691::2445073477,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q136338282_2443310307,Q136338282,P22,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502838,repair_target.new_value,qid,"[""Q2646258""]",external_by_elimination,,,,ABOX::Q136338282::P22,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q56118424_P640_2313446717,Q56118424,P640,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q19474404,none_expected,none_expected,[],,,,TBOX::P640::2313446717,TBOX::P640::2313446717,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27163854_2425080233,Q27163854,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""31060198"", ""9904268""]",external_by_elimination,,,,ABOX::Q27163854::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3976817_2425326621,Q3976817,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""34380""]",external_by_elimination,,,,ABOX::Q3976817::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q63890543_2333514851,Q63890543,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q63890543::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82611_2086413781,Q82611,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q19474404,repair_target.new_value,literal,"[""CYCCOU""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q82611::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q9899_P2297_696608822,Q9899,P2297,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q21503250,none_expected,none_expected,[],,,,TBOX::P2297::696608822,TBOX::P2297::696608822,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q134537612_2443607909,Q134537612,P648,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""OL17309561W""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q134537612::P648,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q90353730_2441305196,Q90353730,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q90353730::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q90890604_2443597460,Q90890604,P4404,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q90890604::P4404,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q2400387_P31_2445635727,Q2400387,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2445635727,TBOX::P31::2445635727,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q95967818_2441306184,Q95967818,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q95967818::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3350606_2323145620,Q3350606,P950,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q3350606::P950,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137397383_2442883750,Q137397383,P301,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_UNKNOWN_OR_SPARSE_DIAGNOSTIC,main_ic_e_elim,TRUE,FALSE,tail,Q21503250,repair_target.new_value,qid,"[""Q110821434""]",external_by_elimination,,,,ABOX::Q137397383::P301,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4151509_2440872063,Q4151509,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,head,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4151509::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q11940_P190_2440746684,Q11940,P190,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q21503250,none_expected,none_expected,[],,,,TBOX::P190::2440746684,TBOX::P190::2440746684,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q415988_2425331213,Q415988,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""23458""]",external_by_elimination,,,,ABOX::Q415988::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
